Index, Date,Input Day 1,Input Day 2,Input Day 3,Input Day 4,Input Day 5,Input Day 6,Input Day 7,Input Day 8,Input Day 9,Input Day 10,Input Day 11,Input Day 12,Input Day 13,Input Day 14,Input Day 15,Input Day 16,Input Day 17,Input Day 18,Input Day 19,Input Day 20,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Waver, +Waver, Waver +0.5, Waver -0.5, Waver +0.2, Waver -0.2, Waver Sign, +Waver 0.5, +Waver 0.2
2426,2000.05.03 00:00,0,0,0,0,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,-0.944,1,0.625,0.57236842,0.40789474,0.95394737,-0.25405405,-0.4,-0.44864865,0,-0.09224599,-0.06417112,-0.25802139,-0.23663102,-0.46390374,-0.47593583,-0.45320856,-0.47593583,-0.54946524,-0.55882353,-0.80614973,-0.64973262,-0.72593583,-0.73663102,-0.77005348,-0.65909091,-0.71256684,-0.7486631,-0.76069519,-0.26321353,0.26321353,0,0,0,1,0,0,1
2427,2000.05.04 00:00,0,0,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,-0.944,1,0.625,0.57236842,0.40789474,0.95394737,-0.25405405,-0.4,0,-0.30319735,-0.25137817,-0.22822492,-0.38809261,-0.37045204,-0.55788313,-0.56780595,-0.54906284,-0.56780595,-0.62844542,-0.63616318,-0.8401323,-0.71113561,-0.77398015,-0.78280044,-0.81036384,-0.71885336,-0.7629548,-0.79272326,0.70254958,0.70254958,1,0,1,0,1,1,1
2428,2000.05.05 00:00,0,0,0,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,-0.944,1,0.625,0.57236842,0.40789474,0.95394737,-0.25405405,0,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.64376321,-0.65116279,-0.84672304,-0.7230444,-0.7832981,-0.79175476,-0.81818182,-0.73044397,-0.77272727,0.65155807,0.65155807,1,0,1,0,1,1,1
2429,2000.05.08 00:00,0,0,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,-0.944,1,0.625,0.57236842,0.40789474,0.95394737,0,0,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.64376321,-0.65116279,-0.84672304,-0.7230444,-0.7832981,-0.79175476,-0.81818182,-0.73044397,0.6203966,0.6203966,1,0,1,0,1,1,1
2430,2000.05.09 00:00,0,0,0,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,-0.944,1,0.625,0.57236842,0.40789474,0,0,0,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.64376321,-0.65116279,-0.84672304,-0.7230444,-0.7832981,-0.79175476,-0.81818182,0.64022663,0.64022663,1,0,1,0,1,1,1
2431,2000.05.10 00:00,0,0,0,0,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,-0.944,1,0.625,0.57236842,0,0,0,0,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.64376321,-0.65116279,-0.84672304,-0.7230444,-0.7832981,-0.79175476,0.34844193,0.34844193,0,0,1,0,1,0,1
2432,2000.05.11 00:00,0,0,0,0,0,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,-0.944,1,0.625,0,0,0,0,0,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.64376321,-0.65116279,-0.84672304,-0.7230444,-0.7832981,0.44192635,0.44192635,0,0,1,0,1,0,1
2433,2000.05.12 00:00,0,0,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,-0.944,1,0,0,0,0,0,0,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.64376321,-0.65116279,-0.84672304,-0.7230444,0.49858357,0.49858357,0,0,1,0,1,0,1
2434,2000.05.15 00:00,0,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,-0.944,0,0,0,0,0,0,0,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.64376321,-0.65116279,-0.84672304,-0.96657382,0.96657382,0,1,0,1,0,1,1
2435,2000.05.16 00:00,0,0,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,-0.648,0,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.64376321,-0.65116279,-0.67966574,0.67966574,0,1,0,1,0,1,1
2436,2000.05.17 00:00,0,0,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,-0.6368,0,0,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.64376321,-0.47075209,0.47075209,0,0,0,1,0,0,1
2437,2000.05.18 00:00,0,0,0,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,-0.5488,0,0,0,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,-0.58562368,-0.31197772,0.31197772,0,0,0,1,0,0,1
2438,2000.05.19 00:00,0,0,0,0,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,-0.5216,0,0,0,0,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,-0.56765328,0.86689815,0.86689815,1,0,1,0,1,1,1
2439,2000.05.22 00:00,0,0,0,0,0,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,-0.5488,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,-0.58562368,0.84027778,0.84027778,1,0,1,0,1,1,1
2440,2000.05.23 00:00,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,-0.5344,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,-0.57610994,0.77662037,0.77662037,1,0,1,0,1,1,1
2441,2000.05.24 00:00,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,-0.2624,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,-0.39640592,0.73032407,0.73032407,1,0,1,0,1,1,1
2442,2000.05.25 00:00,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,-0.40625,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,-0.26004228,-0.41331924,0.77777778,0.77777778,1,0,1,0,1,1,1
2443,2000.05.26 00:00,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0.7265625,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,-0.26004228,0.67013889,0.67013889,1,0,1,0,1,1,1
2444,2000.05.29 00:00,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0.5625,0,0.62426614,0.54403131,0.6223092,0.72994129,0.77495108,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,-0.28224101,0.45486111,0.45486111,0,0,1,0,1,0,1
2445,2000.05.30 00:00,0,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,-0.92625369,0,0,0.62426614,0.54403131,0.6223092,0.72994129,0.77495108,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,-0.33192389,0.49884259,0.49884259,0,0,1,0,1,0,1
2446,2000.05.31 00:00,0,0,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,-0.73451327,0,0.18086957,0.50434783,0.66608696,0.59478261,0.66434783,0.76,0.8,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,-0.26321353,0.46990741,0.46990741,0,0,1,0,1,0,1
2447,2000.06.01 00:00,0,0,0,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0.63917526,0,0,0.18086957,0.50434783,0.66608696,0.59478261,0.66434783,0.76,0.8,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.70254958,0.39467593,0.39467593,0,0,1,0,1,0,1
2448,2000.06.02 00:00,0,0,0,0,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0.57731959,0,0,0,0.18086957,0.50434783,0.66608696,0.59478261,0.66434783,0.76,0.8,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.65155807,0.44328704,0.44328704,0,0,1,0,1,0,1
2449,2000.06.05 00:00,0,0,0,0,0,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0.5395189,0,0.21471471,0.31231231,0.34984985,0.29279279,0.57207207,0.71171171,0.65015015,0.71021021,0.79279279,0.82732733,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.6203966,0.28356481,0.28356481,0,0,1,0,1,0,1
2450,2000.06.06 00:00,0,0,0,0,0,0,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0.56357388,0,0,0.21471471,0.31231231,0.34984985,0.29279279,0.57207207,0.71171171,0.65015015,0.71021021,0.79279279,0.82732733,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.64022663,0.27546296,0.27546296,0,0,1,0,1,0,1
2451,2000.06.07 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,-0.62111801,0,0.1887287,0.36959371,0.31454784,0.39973788,0.43250328,0.38269987,0.62647444,0.74836173,0.69462647,0.74705111,0.81913499,0.84927916,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,0.34844193,0.18055556,0.18055556,0,0,0,0,1,0,0
2452,2000.06.08 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,-0.41614907,0,0.21257862,0.22138365,0.39496855,0.34213836,0.42389937,0.45534591,0.40754717,0.64150943,0.75849057,0.70691824,0.7572327,0.82641509,0.85534591,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,0.44192635,-0.85234899,0.85234899,0,1,0,1,0,1,1
2453,2000.06.09 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.78923767,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0.49858357,-0.78389262,0.78389262,0,1,0,1,0,1,1
2454,2000.06.12 00:00,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.31197772,-0.47075209,-0.67966574,-0.96657382,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.31197772,-0.47075209,-0.67966574,-0.96657382,-0.77449664,0.77449664,0,1,0,1,0,1,1
2455,2000.06.13 00:00,0,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.31197772,-0.47075209,-0.67966574,0,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.31197772,-0.47075209,-0.67966574,-0.77449664,0.77449664,0,1,0,1,0,1,1
2456,2000.06.14 00:00,0,0,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.31197772,-0.47075209,0,0,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.31197772,-0.47075209,-0.84832215,0.84832215,0,1,0,1,0,1,1
2457,2000.06.15 00:00,0,0,0,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.31197772,0,0,0,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.31197772,-0.8295302,0.8295302,0,1,0,1,0,1,1
2458,2000.06.16 00:00,0,0,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,0,0,0,0,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0.86689815,-0.78657718,0.78657718,0,1,0,1,0,1,1
2459,2000.06.19 00:00,0,0,0,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,0,0,0,0,0,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0.84027778,-0.91812081,0.91812081,0,1,0,1,0,1,1
2460,2000.06.20 00:00,0,0,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,0,0,0,0,0,0,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0.77662037,-0.83355705,0.83355705,0,1,0,1,0,1,1
2461,2000.06.21 00:00,0,0,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,0,0,0,0,0,0,0,0,0,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0.73032407,-0.78389262,0.78389262,0,1,0,1,0,1,1
2462,2000.06.22 00:00,0,0,0,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,0,-0.55072464,-0.77898551,-0.42391304,-0.53985507,-0.59057971,-0.39130435,-0.39130435,-0.41666667,-0.60144928,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0.77777778,-0.66174497,0.66174497,0,1,0,1,0,1,1
2463,2000.06.23 00:00,0,0,0,0,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,0,-0.55401662,-0.6565097,-0.83102493,-0.55955679,-0.64819945,-0.68698061,-0.53462604,-0.53462604,-0.55401662,-0.69529086,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0.67013889,-0.54765101,0.54765101,0,1,0,1,0,1,1
2464,2000.06.26 00:00,0,0,0,0,0,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,0,0,-0.55401662,-0.6565097,-0.83102493,-0.55955679,-0.64819945,-0.68698061,-0.53462604,-0.53462604,-0.55401662,-0.69529086,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0.45486111,-0.53825503,0.53825503,0,1,0,1,0,1,1
2465,2000.06.27 00:00,0,0,0,0,0,0,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.60731707,-0.73170732,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0.49884259,-0.57852349,0.57852349,0,1,0,1,0,1,1
2466,2000.06.28 00:00,0,0,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.60731707,-0.73170732,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0.46990741,-0.66979866,0.66979866,0,1,0,1,0,1,1
2467,2000.06.29 00:00,0,0,0,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.60731707,-0.73170732,0.18055556,0.27546296,0.28356481,0.44328704,0.39467593,-0.6295302,0.6295302,0,1,0,1,0,1,1
2468,2000.06.30 00:00,0,0,0,0,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0.44328704,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.60731707,-0.73170732,0.18055556,0.27546296,0.28356481,0.44328704,-0.73825503,0.73825503,0,1,0,1,0,1,1
2469,2000.07.03 00:00,0,0,0,0,0,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0.28356481,0,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.60731707,-0.73170732,0.18055556,0.27546296,0.28356481,-0.75838926,0.75838926,0,1,0,1,0,1,1
2470,2000.07.04 00:00,0,0,0.57051282,0.47435897,0.69230769,0.78846154,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0.27546296,0,0,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.60731707,-0.73170732,0.18055556,0.27546296,-0.73959732,0.73959732,0,1,0,1,0,1,1
2471,2000.07.05 00:00,0,0,0,0.57051282,0.47435897,0.69230769,0.78846154,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0.18055556,0,0,0,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.60731707,-0.73170732,0.18055556,-0.74362416,0.74362416,0,1,0,1,0,1,1
2472,2000.07.06 00:00,0,0,-0.43055556,-0.32638889,0.57051282,0.47435897,0.69230769,0.78846154,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,-0.49074074,0,0,0,0,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.60731707,-0.73170732,-0.76644295,0.76644295,0,1,0,1,0,1,1
2473,2000.07.07 00:00,0,0,0,-0.43055556,-0.32638889,0.57051282,0.47435897,0.69230769,0.78846154,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,-0.25462963,0,0,0,0,0,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.60731707,-0.73422819,0.73422819,0,1,0,1,0,1,1
2474,2000.07.10 00:00,0,0,0.63571429,0.65714286,-0.43055556,-0.32638889,0.57051282,0.47435897,0.69230769,0.78846154,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0.71597633,0,0,0,0,0,0,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.5902439,-0.70201342,0.70201342,0,1,0,1,0,1,1
2475,2000.07.11 00:00,0,0,-0.5,0.63571429,0.65714286,-0.43055556,-0.32638889,0.57051282,0.47435897,0.69230769,0.78846154,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0.71597633,0,0,0,0,0,0,0,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.5902439,-0.78657718,0.78657718,0,1,0,1,0,1,1
2476,2000.07.12 00:00,0,0,0,-0.5,0.63571429,0.65714286,-0.43055556,-0.32638889,0.57051282,0.47435897,0.69230769,0.78846154,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,-0.59756098,0,0,0,0,0,0,0,0,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.72439024,-0.75033557,0.75033557,0,1,0,1,0,1,1
2477,2000.07.13 00:00,0,0,0.78571429,0.57142857,-0.5,0.63571429,0.65714286,-0.43055556,-0.32638889,0.57051282,0.47435897,0.69230769,0.78846154,-0.18069307,-0.39108911,-0.61633663,-0.70792079,-0.86386139,0.74634146,-0.51219512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17804878,-0.38536585,-0.60731707,-0.69756098,-0.85121951,-0.61219512,-0.6902439,-0.61073826,0.61073826,0,1,0,1,0,1,1
